time,load,wind_power,solar_power,temp,humidity,wind_speed,dhi,dni,ghi,season,day_of_week,source_row,season_code_raw,day_of_week_raw
2019-01-04 13:00:00,22790.916666666668,176.5,8229.75,14.978333333333333,38.376,2.798333333333334,90.26666666666667,783.3833333333333,449.90000000000003,winter,4,1025.5,1.0,4.0
2019-01-04 14:00:00,23001.0,53.083333333333336,7824.25,14.12,43.207,2.4116666666666666,78.26666666666667,709.3000000000001,337.43333333333334,winter,4,1037.5,1.0,4.0
2019-01-04 15:00:00,23754.75,147.33333333333334,5373.416666666667,13.28,48.776,2.04,57.6,561.0833333333334,188.28333333333333,winter,4,1049.5,1.0,4.0
2019-01-04 16:00:00,25410.916666666668,213.08333333333334,1086.3333333333333,9.845,55.54083333333333,1.9283333333333335,21.71666666666667,234.60000000000002,44.46666666666667,winter,4,1061.5,1.0,4.0
2019-01-04 17:00:00,27815.583333333332,241.41666666666666,4.5,8.593333333333334,58.473333333333336,2.02,0.0,0.0,0.0,winter,4,1073.5,1.0,4.0
2019-01-04 18:00:00,28320.833333333332,245.16666666666666,1.0,7.905,60.54533333333334,2.096666666666667,0.0,0.0,0.0,winter,4,1085.5,1.0,4.0
2019-01-04 19:00:00,27896.5,280.1666666666667,1.0,7.558333333333334,60.398833333333336,2.1366666666666667,0.0,0.0,0.0,winter,4,1097.5,1.0,4.0
2019-01-04 20:00:00,27285.583333333332,406.25,1.0,7.441666666666666,59.18633333333333,2.2183333333333333,0.0,0.0,0.0,winter,4,1109.5,1.0,4.0
2019-01-04 21:00:00,26297.25,485.4166666666667,1.0,7.496666666666667,58.154500000000006,2.28,0.0,0.0,0.0,winter,4,1121.5,1.0,4.0
2019-01-04 22:00:00,24806.833333333332,526.9166666666666,1.0,7.653333333333333,58.0905,2.341666666666667,0.0,0.0,0.0,winter,4,1133.5,1.0,4.0
2019-01-04 23:00:00,23205.166666666668,542.0,0.8333333333333334,7.7250000000000005,58.624833333333335,2.436666666666667,0.0,0.0,0.0,winter,4,1145.5,1.0,4.0
2019-01-05 00:00:00,21988.833333333332,434.75,0.0,7.585000000000001,59.316,2.518333333333334,0.0,0.0,0.0,winter,5,1157.5,1.0,5.0
2019-01-05 01:00:00,21044.25,373.9166666666667,0.0,7.403333333333333,59.84316666666667,2.6316666666666673,0.0,0.0,0.0,winter,5,1169.5,1.0,5.0
2019-01-05 02:00:00,20551.75,300.5833333333333,0.0,7.303333333333334,60.490500000000004,2.7750000000000004,0.0,0.0,0.0,winter,5,1181.5,1.0,5.0
2019-01-05 03:00:00,20266.666666666668,367.25,0.0,7.298333333333333,61.20083333333333,2.9483333333333337,0.0,0.0,0.0,winter,5,1193.5,1.0,5.0
2019-01-05 04:00:00,20333.666666666668,368.1666666666667,0.0,7.361666666666667,61.44916666666666,3.191666666666667,0.0,0.0,0.0,winter,5,1205.5,1.0,5.0
2019-01-05 05:00:00,20919.416666666668,493.3333333333333,0.0,7.416666666666667,61.61716666666667,3.4616666666666673,0.0,0.0,0.0,winter,5,1217.5,1.0,5.0
2019-01-05 06:00:00,21979.083333333332,609.3333333333334,0.0,7.61,61.928,3.7500000000000004,0.0,0.0,0.0,winter,5,1229.5,1.0,5.0
2019-01-05 07:00:00,22851.583333333332,639.5833333333334,192.0,8.253333333333334,61.94483333333333,4.116666666666667,11.683333333333332,1.633333333333333,11.85,winter,5,1241.5,1.0,5.0
2019-01-05 08:00:00,23788.0,791.25,855.6666666666666,9.338333333333333,60.84366666666667,4.633333333333334,44.36666666666667,17.650000000000002,48.050000000000004,winter,5,1253.5,1.0,5.0
2019-01-05 09:00:00,24576.5,1024.75,1487.8333333333333,10.443333333333333,58.96,5.246666666666667,88.31666666666666,58.01666666666667,107.8,winter,5,1265.5,1.0,5.0
